NCES,Low,High , Name, District, County, Address, City, State, ZIP, Phone,Locale,Charter,Students,Teachers,Ratio,Free ,Reduced , Certified,Type,Status
390446001476,KG,4,Coy Elementary School,Oregon City,Lucas County,3604 Pickle Rd,Oregon,OH,43616,(419)693-0624,Suburb: Large,No,323,18.80,17.18,124,29,–,Regular,Open
390491703516,1,2,Craddock Elementary School,Aurora City,Portage County,105 Hurd Rd,Aurora,OH,44202,(330)562-3175,Suburb: Large,No,398,23.00,17.30,9,4,–,Regular,Open
390438000614,KG,5,Cranbrook Elementary School,Columbus City Schools District,Franklin County,908 Bricker Blvd,Columbus,OH,43221,(614)365-5497,City: Large,No,266,18.00,14.78,–,–,134,Regular,Open
390441001052,KG,6,Crawford Woods Elementary School,Hamilton City,Butler County,2200 Hensley Ave,Hamilton,OH,45011,(513)868-5600,Suburb: Large,No,557,40.50,13.75,–,–,431,Regular,Open
390461100804,KG,2,Creekside Early Childhood School,Lakota Local,Butler County,5070 Tylersville Rd,West Chester,OH,45069,(513)874-0175,Suburb: Large,No,769,29.00,26.52,143,24,–,Regular,Open
390461002431,6,8,Creekside Middle School,Fairfield City,Butler County,1111 Nilles Rd,Fairfield,OH,45014,(513)829-4433,Suburb: Large,No,"1,126",59.33,18.98,511,76,–,Regular,Open
390444001320,PK,5,Creekview Elementary School,Middletown City,Butler County,4800 Timber Trail Dr,Middletown,OH,45044,(513)420-4544,Suburb: Small,No,399,22.80,17.50,–,–,197,Regular,Open
390454704574,5,6,Creekview Intermediate Elementary School,Marysville Exempted Village,Union County,2000 Creekview Dr,Marysville,OH,43040,(937)642-1154,Town: Distant,No,791,39.55,20.00,124,33,–,Regular,Open
390437100242,7,8,Crenshaw Middle School,Canton City,Stark County,2525 19th St NE,Canton,OH,44705,(330)454-7717,City: Small,No,774,48.49,15.96,–,–,391,Regular,Open
391000806091,1,12,Crestline Bulldog Academy,Crestline Exempted Village,Crawford County,435 Oldfield Rd,Crestline,OH,44827,(419)683-3647,Rural: Fringe,No,7,0.00,†,–,–,†,Regular,Open
391000802184,KG,5,Crestline Elementary School,Crestline Exempted Village,Crawford County,435 Oldfield Rd,Crestline,OH,44827,(419)683-3647,Rural: Fringe,No,260,11.00,23.64,–,–,3,Regular,Open
391000802181,6,12,Crestline High School,Crestline Exempted Village,Crawford County,435 Oldfield Rd,Crestline,OH,44827,(419)683-3647,Rural: Fringe,No,276,†,†,–,–,271,Regular,Open
391000804482,PK,PK,Crestline Preschool,Crestline Exempted Village,Crawford County,435 Oldfield Rd,Crestline,OH,44827,(419)683-3647,Rural: Fringe,No,52,2.00,26.00,–,–,3,Regular,Open
390503506062,PK,KG,Crestview Early Childhood Center,Crestview Local,Van Wert County,531 E TULLY ST,CONVOY,OH,45832,(419)749-9100,Rural: Distant,No,165,6.00,27.50,–,–,3,Regular,Open
390503503920,KG,5,Crestview Elementary School,Crestview Local,Van Wert County,531 E Tully St,Convoy,OH,45832,(419)749-9100,Rural: Distant,No,327,23.60,13.86,–,–,3,Regular,Open
390436600208,KG,5,Crestview Elementary School,Brunswick City,Medina County,300 W 130th St,Brunswick,OH,44212,(330)273-0482,Suburb: Large,No,454,27.00,16.81,39,11,–,Regular,Open
390464302553,KG,4,Crestview Elementary School,Crestview Local,Columbiana County,3407 Middleton Rd,Columbiana,OH,44408,(330)482-5370,Rural: Fringe,No,456,25.00,18.24,163,37,–,Regular,Open
390494203585,PK,4,Crestview Elementary School,Crestview Local,Richland County,1575 State Route 96,Ashland,OH,44805,(419)895-1700,Rural: Distant,No,370,22.60,16.37,99,27,–,Regular,Open
390503503919,9,12,Crestview High School,Crestview Local,Van Wert County,531 E Tully St,Convoy,OH,45832,(419)749-9100,Rural: Distant,No,230,22.51,10.22,146,81,–,Regular,Open
390494203583,9,12,Crestview High School,Crestview Local,Richland County,1575 State Route 96,Ashland,OH,44805,(419)895-1700,Rural: Distant,No,293,24.25,12.08,54,14,–,Regular,Open
390464302552,9,12,Crestview High School,Crestview Local,Columbiana County,44100 Crestview Rd Ste B,Columbiana,OH,44408,(330)482-4744,Rural: Fringe,No,351,25.00,14.04,80,21,–,Regular,Open
390503505701,6,8,Crestview Middle School,Crestview Local,Van Wert County,531 E Tully St,Convoy,OH,45832,(419)749-9100,Rural: Distant,No,209,13.00,16.08,–,–,3,Regular,Open
390464302554,5,8,Crestview Middle School,Crestview Local,Columbiana County,44100 Crestview Rd Ste C,Columbiana,OH,44408,(330)482-4648,Rural: Fringe,No,391,19.00,20.58,103,22,–,Regular,Open
390494203586,5,8,Crestview Middle School,Crestview Local,Richland County,1575 State Route 96,Ashland,OH,44805,(419)895-1700,Rural: Distant,No,275,†,†,78,25,–,Regular,Open
390491803517,7,12,Crestwood High School,Crestwood Local,Portage County,10919 Main St,Mantua,OH,44255,(330)357-8205,Rural: Fringe,No,629,45.75,13.75,190,34,–,Regular,Open
390491805301,4,6,Crestwood Intermediate School,Crestwood Local,Portage County,11260 Bowen Rd,Mantua,OH,44255,(330)357-8203,Rural: Fringe,No,319,18.00,17.72,88,21,–,Regular,Open
390491805300,PK,3,Crestwood Primary School,Crestwood Local,Portage County,11256 Bowen Rd,Mantua,OH,44255,(330)357-8202,Rural: Fringe,No,418,26.00,16.08,128,20,–,Regular,Open
390449801901,PK,4,Cridersville Elementary School,Wapakoneta City,Auglaize County,501 Reichelderfer Road,Cridersville,OH,45806,(419)645-3000,Suburb: Small,No,383,18.98,20.18,165,32,–,Regular,Open
390436300188,KG,5,Crim Elementary School,Bowling Green City School District,Wood County,1020 Scott Hamilton Ave,Bowling Green,OH,43402,(419)354-0400,Town: Fringe,No,353,24.00,14.71,188,32,–,Regular,Open
390482203151,PK,3,Crissey Elementary School,Springfield Local,Lucas County,9220 Geiser Rd,Holland,OH,43528,(419)867-5677,Suburb: Large,No,324,18.00,18.00,124,28,–,Regular,Open
390440100972,PK,5,Croghan Elementary School,Fremont City,Sandusky County,414 N PENNSYLVANIA AVE,Fremont,OH,43420,(419)332-1511,Town: Distant,No,431,19.80,21.77,–,–,153,Regular,Open
390453500313,PK,4,Crooksville Elementary School,Crooksville Exempted Village,Perry County,12400 Tunnel Hill Rd,Crooksville,OH,43731,(740)982-7010,Rural: Fringe,No,459,15.90,28.87,–,–,3,Regular,Open
390453502186,9,12,Crooksville High School,Crooksville Exempted Village,Perry County,4075 Ceramic Way,Crooksville,OH,43731,(740)982-7015,Rural: Fringe,No,295,13.90,21.22,–,–,126,Regular,Open
390453504221,5,8,Crooksville Middle School,Crooksville Exempted Village,Perry County,12400 Tunnel Hill Rd,Crooksville,OH,43731,(740)982-7010,Rural: Fringe,No,324,19.50,16.62,–,–,321,Regular,Open
390473802875,KG,5,Crosby Elementary School,Southwest Local,Hamilton County,8382 New Haven Rd,Harrison,OH,45030,(513)738-1717,Rural: Fringe,No,785,26.05,30.13,99,15,–,Regular,Open
390478003003,PK,4,Cross Creek Elementary,Indian Creek Local,Jefferson County,587 Bantam Ridge Rd,Wintersville,OH,43953,(740)264-1691,Suburb: Small,No,476,24.43,19.48,237,39,–,Regular,Open
390449005708,PK,PK,Crossgates Pre-School,Toledo City,Lucas County,3901 Shadylawn Dr,Toledo,OH,43614,(419)385-4571,City: Large,No,300,11.00,27.27,–,–,3,Regular,Open
390461001410,6,8,Crossroads Middle School,Fairfield City,Butler County,255 Donald Dr,Fairfield,OH,45014,(513)829-4504,Suburb: Large,No,"1,135",64.20,17.68,410,65,–,Regular,Open
390434800105,PK,5,Crouse Community Learning Center,Akron City,Summit County,1000 Diagonal Rd,Akron,OH,44320,(330)761-1625,City: Midsize,No,393,29.00,13.55,–,–,300,Regular,Open
390501503851,KG,2,Currie Elementary School,Mathews Local,Trumbull County,3306 Ridge Rd,Cortland,OH,44410,(330)637-3500,Rural: Fringe,No,137,16.00,8.56,59,10,–,Regular,Open
390438300762,9,12,Cuyahoga Falls High School,Cuyahoga Falls City,Summit County,2300 4th St,Cuyahoga Falls,OH,44221,(330)926-3808,Suburb: Large,No,"1,247",†,†,405,79,–,Regular,Open
390465502587,PK,5,Cuyahoga Hts Elementary School,Cuyahoga Heights Local,Cuyahoga County,4880 E 71st St,Cuyahoga Heights,OH,44125,(216)429-5880,Suburb: Large,No,354,21.50,16.47,52,15,–,Regular,Open
390465502588,9,12,Cuyahoga Hts High School,Cuyahoga Heights Local,Cuyahoga County,4820 E 71st St,Cuyahoga Heights,OH,44125,(216)429-5707,Suburb: Large,No,293,30.00,9.77,69,16,–,Regular,Open
390465500454,6,8,Cuyahoga Hts Middle School,Cuyahoga Heights Local,Cuyahoga County,4840 E 71st St,Cuyahoga Heights,OH,44125,(216)429-5757,Suburb: Large,No,162,9.50,17.05,–,–,3,Regular,Open
390509204058,9,12,Cuyahoga Valley Career Center,Cuyahoga Valley Career Center,Cuyahoga County,8001 Brecksville Rd,Brecksville,OH,44141,(440)526-5200,Suburb: Large,No,0,36.75,†,†,†,†,Vocational,Open
390161705991,9,12,Cypress High School,Cypress High School,Richland County,1160 W 4TH ST,MANSFIELD,OH,44906,(419)528-8812,City: Small,Yes,176,11.00,16.00,–,–,3,Regular,Open
390508804056,6,12,D Russel Lee Career-Technology Center,Butler Technology & Career Development Schools,Butler County,3603 Hamilton Middletown Rd,Hamilton,OH,45011,(513)868-6300,Suburb: Large,No,"1,028",216.00,4.76,–,–,3,Vocational,Open
390505403979,KG,4,Dalton Elementary School,Dalton Local,Wayne County,250 N Church St,Dalton,OH,44618,(330)828-2707,Town: Fringe,No,341,37.57,9.08,–,–,3,Regular,Open
390505403980,9,12,Dalton High School,Dalton Local,Wayne County,177 MILL ST N,Dalton,OH,44618,(330)828-2261,Town: Fringe,No,294,30.46,9.65,34,13,–,Regular,Open
390505403981,5,8,Dalton Middle School,Dalton Local,Wayne County,250 N Church St,Dalton,OH,44618,(330)828-2405,Town: Fringe,No,285,28.40,10.04,114,35,–,Regular,Open
390160105988,KG,6,Dampe Community School,Dampe Community School,Hamilton County,608 E Mcmillan St,Cincinnati,OH,45206,(513)304-8210,City: Large,Yes,192,6.00,32.00,–,–,13,Regular,Open
391001201352,PK,5,Dan Emmett Elementary School,Mount Vernon City,Knox County,108 Mansfield Ave,Mount Vernon,OH,43050,(740)393-5950,Town: Distant,No,268,15.30,17.52,–,–,130,Regular,Open
390489303456,PK,5,Danbury Elementary School,Danbury Local,Ottawa County,9451 E Harbor Rd,Lakeside Marblehead,OH,43440,(419)798-4081,Town: Distant,No,277,13.00,21.31,–,–,3,Regular,Open
390489303457,9,12,Danbury High School,Danbury Local,Ottawa County,9451 E Harbor Rd,Lakeside Marblehead,OH,43440,(419)798-4037,Town: Distant,No,165,16.00,10.31,112,17,–,Regular,Open
390489305486,6,8,Danbury Middle School,Danbury Local,Ottawa County,9451 E Harbor Rd,Lakeside,OH,43440,(419)798-5185,Town: Distant,No,121,13.00,9.31,–,–,3,Regular,Open
390437800447,PK,12,Daniel E Morgan School,Cleveland Municipal,Cuyahoga County,8912 Morris Ct,Cleveland,OH,44106,(216)838-1400,City: Large,No,240,18.00,13.33,–,–,237,Regular,Open
390470204365,KG,5,Daniel Wright Elementary School,Dublin City,Franklin County,2335 W Case Rd,Columbus,OH,43235,(614)538-0464,City: Large,No,584,33.00,17.70,261,27,–,Regular,Open
390478303007,PK,7,Danville Elementary School,Danville Local,Knox County,PO Box 30,Danville,OH,43014,(740)599-6116,Rural: Distant,No,366,19.00,19.26,101,34,–,Regular,Open
390478303008,7,12,Danville High School,Danville Local,Knox County,PO Box 30,Danville,OH,43014,(740)599-6116,Rural: Distant,No,242,20.00,12.10,80,27,–,Regular,Open
390470101424,3,5,Darby Creek Elementary School,Hilliard City,Franklin County,6305 Pinefield Dr,Hilliard,OH,43026,(614)921-5500,Suburb: Large,No,523,28.50,18.35,96,11,–,Regular,Open
390448000637,KG,4,Darby Woods Elementary School,South-Western City,Franklin County,255 Westwoods Blvd,Galloway,OH,43119,(614)801-8075,City: Large,No,527,30.00,17.57,307,50,–,Regular,Open
390448001656,KG,4,Darbydale Elementary School,South-Western City,Franklin County,7000 London Groveport Rd,Grove City,OH,43123,(614)801-8050,Town: Fringe,No,385,18.01,21.38,144,39,–,Regular,Open
390437500300,PK,6,Dater Montessori School,Cincinnati Public Schools,Hamilton County,2840 Boudinot Ave,Cincinnati,OH,45238,(513)363-0900,City: Large,No,740,35.83,20.65,–,–,214,Regular,Open
390441601081,PK,5,Davey Elementary School,Kent City,Portage County,196 N Prospect St,Kent,OH,44240,(330)673-6703,Suburb: Large,No,438,48.00,9.13,165,23,–,Regular,Open
390454502221,6,12,David Anderson Jr/Sr High School,Lisbon Exempted Village,Columbiana County,260 W Pine St,Lisbon,OH,44432,(330)424-3215,Town: Distant,No,392,24.75,15.84,183,29,–,Regular,Open
390438400823,9,12,David H. Ponitz Career Technology Center,Dayton City,Montgomery County,741 Washington St,Dayton,OH,45402,(937)542-7180,City: Midsize,No,762,54.00,14.11,–,–,411,Regular,Open
390434800029,KG,5,David Hill Community Learning Center,Akron City,Summit County,1060 E Archwood Ave,Akron,OH,44306,(330)773-1129,City: Midsize,No,258,19.60,13.16,–,–,255,Regular,Open
390438700844,KG,5,David Smith Elementary School,Delaware City,Delaware County,355 N Liberty St,Delaware,OH,43015,(740)833-1350,Suburb: Large,No,370,20.00,18.50,82,11,–,Regular,Open
390437805950,9,12,Davis Aerospace & Maritime High School,Cleveland Municipal,Cuyahoga County,1440 Lakeside Ave E,Cleveland,OH,44114,(216)838-2500,City: Large,No,247,19.00,13.00,–,–,3,Regular,Open
390450301943,3,6,Daw Elementary School,Wellsville Local,Columbiana County,929 Center St,Wellsville,OH,43968,(330)532-1372,Town: Fringe,No,184,16.00,11.50,–,–,105,Regular,Open
390479203042,PK,5,Dawson-Bryant Elementary School,Dawson-Bryant Local,Lawrence County,4503 State Route 243,Ironton,OH,45638,(740)532-6898,Rural: Fringe,No,576,33.00,17.45,–,–,237,Regular,Open
390479203040,9,12,Dawson-Bryant High School,Dawson-Bryant Local,Lawrence County,1 Hornet Ln,Coal Grove,OH,45638,(740)532-6345,Suburb: Midsize,No,311,18.00,17.28,–,–,238,Regular,Open
390479203041,6,8,Dawson-Bryant Middle School,Dawson-Bryant Local,Lawrence County,1 Hornet Ln,Coal Grove,OH,45638,(740)532-1664,Suburb: Midsize,No,262,12.00,21.83,–,–,3,Regular,Open
390158705880,9,12,Dayton Athletic Vocational Academy,Dayton Athletic Vocational Academy,Montgomery County,1675 Woodman Dr,Dayton,OH,45432,(513)281-2316,City: Midsize,Yes,84,3.00,28.00,–,–,3,Regular,Open
390064205309,9,12,Dayton Business Technology High School,Dayton Business Technology High School,Montgomery County,348 W 1st St,Dayton,OH,45402,(937)225-3989,City: Midsize,Yes,69,7.00,9.86,–,–,66,Regular,Open
390163006179,9,12,Dayton Career Tech High School,Dayton Career Tech High School,Montgomery County,401 E 3rd St,Dayton,OH,45402,(937)991-2130,City: Midsize,Yes,111,9.00,12.33,–,–,82,Regular,Open
390438404294,9,12,Dayton Digital Academy,Dayton City,Montgomery County,354 Mound St,Dayton,OH,45402,(937)542-7090,City: Midsize,No,9,2.00,4.50,–,–,3,Regular,Open
390130205399,9,12,Dayton Early College Academy Inc,Dayton Early College Academy Inc,Montgomery County,300 College Park,Dayton,OH,45469,(937)229-5780,City: Midsize,Yes,336,28.18,11.92,190,43,–,Regular,Open
390137405564,6,12,Dayton Regional STEM School,Dayton Regional STEM School,Montgomery County,1724 Woodman Dr,Kettering,OH,45420,(937)256-3777,City: Small,No,761,41.00,18.56,34,47,–,Regular,Open
390153605813,KG,6,Dayton SMART Elementary School,Dayton SMART Elementary School,Montgomery County,601 S Keowee St,Dayton,OH,45410,(937)222-2812,City: Midsize,Yes,81,6.00,13.50,–,–,60,Regular,Open
390470210855,KG,8,DCS Virtual,Dublin City,Franklin County,4892 Blazer Pkwy,Dublin,OH,43017,(614)760-4800,Suburb: Large,No,64,12.50,5.12,–,–,3,Regular,Open
390150805714,KG,8,DECA PREP,DECA PREP,Montgomery County,200 Homewood Ave,Dayton,OH,45405,(937)610-0110,City: Midsize,Yes,928,64.46,14.40,367,57,–,Regular,Open
390438500834,7,12,Deer Park Jr/Sr High School,Deer Park Community City,Hamilton County,8351 Plainfield Rd,Cincinnati,OH,45236,(513)891-0010,Suburb: Large,No,525,40.37,13.00,168,44,–,Regular,Open
390470204165,KG,5,Deer Run Elementary School,Dublin City,Delaware County,8815 Avery Rd,Dublin,OH,43017,(614)764-5932,Suburb: Large,No,375,20.50,18.29,3,3,–,Regular,Open
390438605516,KG,5,Defiance Elementary School,Defiance City,Defiance County,400 Carter Rd,Defiance,OH,43512,(419)782-0070,Town: Distant,No,"1,044",62.54,16.69,576,101,–,Regular,Open
390438600841,9,12,Defiance High School,Defiance City,Defiance County,1755 Palmer Dr,Defiance,OH,43512,(419)784-2777,Town: Distant,No,709,44.45,15.95,263,59,–,Regular,Open
390438600840,6,8,Defiance Middle School,Defiance City,Defiance County,1755 Palmer Dr,Defiance,OH,43512,(419)782-0050,Town: Distant,No,586,33.50,17.49,265,53,–,Regular,Open
390509801492,6,12,Delaware Area Career Center South Campus,Delaware Area Career Center,Delaware County,4565 Columbus Pike,Delaware,OH,43015,(740)548-0708,Rural: Fringe,No,253,58.00,4.36,–,–,3,Vocational,Open
390473702870,6,8,Delhi Middle School,Oak Hills Local,Hamilton County,5280 Foley Rd,Cincinnati,OH,45238,(513)922-8400,Suburb: Large,No,537,30.00,17.90,205,48,–,Regular,Open
390438806206,PK,PK,Delphos City Schools (Preschool),Delphos City,Van Wert County,901 Wildcat Ln,Delphos,OH,45833,(419)692-2509,Town: Fringe,No,33,2.00,16.50,–,–,3,Regular,Open
390473702871,PK,5,Delshire Elementary School,Oak Hills Local,Hamilton County,4402 Glenhaven Rd,Cincinnati,OH,45238,(513)471-1766,Suburb: Large,No,467,22.00,21.23,213,37,–,Regular,Open
390470802770,KG,4,Delta Elementary School,Pike-Delta-York Local,Fulton County,1099 Panther Pride Drive,Delta,OH,43515,(419)822-5630,Town: Fringe,No,399,23.80,16.76,106,23,–,Regular,Open
390449501876,KG,3,Demmitt Elementary School,Vandalia-Butler City,Montgomery County,1010 E National Rd,Vandalia,OH,45377,(937)415-6500,Suburb: Large,No,345,19.50,17.69,99,17,–,Regular,Open
390437800448,PK,8,Denison,Cleveland Municipal,Cuyahoga County,3799 W 33rd St,Cleveland,OH,44109,(216)838-3250,City: Large,No,293,18.00,16.28,–,–,267,Regular,Open
390504205321,2,5,Dennis,Springboro Community City,Warren County,1695 S Main St,Springboro,OH,45066,(937)748-6070,Rural: Fringe,No,819,44.12,18.56,–,–,3,Regular,Open
390446301495,KG,4,Dentzler Elementary School,Parma City,Cuyahoga County,3600 Dentzler Rd,Parma,OH,44134,(440)885-2430,Suburb: Large,No,456,24.00,19.00,187,45,–,Regular,Open
390451102015,KG,5,Denver Place Elementary School,Wilmington City,Clinton County,291 Lorish Ave,Wilmington,OH,45177,(937)382-2380,Town: Distant,No,473,24.00,19.71,215,31,–,Regular,Open
